Timestamp,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2,Tilt_Angle_Deg
0.458683,0.267029,-0.274658,0.087712,-0.003593,-6.567143,-7.520976,-138.873291
0.474287,0.434875,-0.305176,0.026677,-0.046703,-6.552175,-7.516186,-138.919968
0.489889,0.289917,-0.190735,-0.019099,0.002395,-6.568940,-7.541933,-138.944504
0.505477,0.381470,-0.404358,0.064824,-0.011975,-6.544990,-7.557500,-139.106598
0.521070,0.228882,-0.175476,0.041936,-0.019759,-6.559958,-7.544327,-138.992325
0.536629,0.511169,-0.144958,0.102971,-0.006586,-6.573131,-7.530556,-138.883545
0.552202,0.167847,-0.236511,-0.034358,-0.023950,-6.565946,-7.532352,-138.921356
0.567800,0.274658,-0.083923,0.110601,-0.004191,-6.570736,-7.528760,-138.887131
0.583375,0.434875,-0.282288,0.019048,-0.007784,-6.546786,-7.539537,-139.031326
0.598949,0.328064,-0.144958,-0.011470,-0.005389,-6.558761,-7.503612,-138.843918
0.614505,0.274658,-0.183105,0.057195,0.001796,-6.562354,-7.525766,-138.912064
0.630069,0.282288,-0.274658,0.064824,-0.001796,-6.541996,-7.549118,-139.088104
0.645628,0.389099,-0.167847,0.141118,-0.021555,-6.571934,-7.532352,-138.895493
0.661205,0.267029,-0.305176,0.095342,-0.023351,-6.569539,-7.513192,-138.833542
0.676772,0.259399,-0.320435,-0.072505,-0.007784,-6.565946,-7.529957,-138.912338
0.692356,0.396729,-0.335693,-0.019099,-0.019759,-6.558761,-7.521574,-138.911804
0.707943,0.343323,-0.282288,0.148748,-0.009580,-6.561755,-7.535346,-138.950760
0.723521,0.473022,-0.236511,0.003789,-0.027543,-6.563551,-7.523970,-138.900116
0.739103,0.328064,-0.167847,0.003789,-0.023950,-6.553971,-7.541933,-139.009232
0.754658,0.396729,-0.297546,0.095342,0.010179,-6.570138,-7.529358,-138.891968
0.770234,0.411987,-0.259399,0.034307,-0.016765,-6.568341,-7.540735,-138.942581
0.785864,0.450134,-0.320435,-0.034358,0.001198,-6.549181,-7.527562,-138.975861
0.801474,0.473022,-0.274658,0.011418,-0.016765,-6.577921,-7.522772,-138.833511
0.817062,0.358582,-0.297546,0.064824,0.007185,-6.549181,-7.538939,-139.018707
0.832656,0.427246,-0.137329,-0.041987,-0.011376,-6.550378,-7.523371,-138.954865
0.848253,0.297546,-0.411987,0.041936,-0.010179,-6.556366,-7.532352,-138.962799
0.863849,0.305176,-0.282288,0.064824,-0.005389,-6.561156,-7.533550,-138.946579
0.879437,0.450134,-0.282288,0.072454,-0.005389,-6.555169,-7.545525,-139.017548
0.895025,0.328064,-0.221252,-0.041987,-0.021555,-6.575526,-7.550315,-138.947571
0.910595,0.381470,-0.358582,0.019048,-0.019759,-6.547385,-7.509600,-138.915848
0.926171,0.389099,-0.389099,-0.011470,-0.009580,-6.559958,-7.555105,-139.032822
0.941765,0.541687,-0.228882,-0.003840,-0.007784,-6.550378,-7.514390,-138.920959
0.957361,0.320435,-0.221252,0.080083,-0.008383,-6.560557,-7.503013,-138.833893
0.972960,0.396729,-0.434875,0.034307,-0.011975,-6.539002,-7.525167,-139.010956
0.988556,0.411987,-0.312805,0.057195,-0.008981,-6.542594,-7.523371,-138.988602
1.004150,0.305176,-0.213623,0.156377,-0.031734,-6.564749,-7.559296,-139.027847
1.019743,0.389099,-0.404358,-0.057246,-0.010778,-6.561755,-7.522772,-138.903366
1.035340,0.305176,-0.305176,-0.011470,-0.038320,-6.564749,-7.523970,-138.894928
1.050947,0.358582,-0.259399,0.095342,-0.002994,-6.565347,-7.538340,-138.946503
1.066580,0.411987,-0.267029,0.064824,-0.031135,-6.582711,-7.532352,-138.848969
1.082193,0.450134,-0.175476,0.057195,-0.011975,-6.536008,-7.533550,-139.055527
1.097807,0.297546,-0.251770,0.019048,-0.032333,-6.558162,-7.523371,-138.921173
1.113413,0.274658,-0.373840,0.034307,-0.024549,-6.547983,-7.540735,-139.030640
1.129025,0.297546,-0.297546,0.019048,-0.008383,-6.550977,-7.530556,-138.979370
1.144629,0.350952,-0.122070,-0.080134,-0.010778,-6.536008,-7.517982,-138.996857
1.160261,0.297546,-0.312805,0.049565,-0.012574,-6.559958,-7.511995,-138.870453
1.175853,0.267029,-0.137329,-0.087764,-0.005389,-6.560557,-7.514988,-138.879166
1.191462,0.427246,-0.152588,0.095342,0.006586,-6.549181,-7.529957,-138.984879
1.207088,0.473022,-0.083923,0.003789,0.000000,-6.556366,-7.541933,-138.998856
1.222685,0.373840,-0.198364,-0.011470,-0.004790,-6.559958,-7.517982,-138.893051
1.238262,0.335693,-0.396729,0.064824,-0.028740,-6.542594,-7.555105,-139.107986
1.253866,0.373840,-0.358582,-0.003840,-0.017963,-6.561156,-7.516186,-138.881088
1.269453,0.610352,-0.274658,0.019048,-0.010778,-6.559958,-7.509001,-138.859131
1.285022,0.366211,-0.297546,-0.003840,-0.005389,-6.560557,-7.525167,-138.917572
1.300586,0.305176,-0.152588,0.072454,-0.014969,-6.571934,-7.526365,-138.872925
1.316164,0.488281,-0.373840,-0.011470,-0.010778,-6.570736,-7.528760,-138.887131
1.331731,0.244141,-0.167847,-0.041987,-0.014370,-6.568341,-7.546722,-138.965103
1.347323,0.373840,-0.312805,0.179265,-0.025746,-6.564749,-7.497026,-138.793076
1.362914,0.373840,-0.144958,-0.057246,-0.022753,-6.565946,-7.526365,-138.898788
1.378494,0.427246,-0.228882,-0.049617,-0.015568,-6.548582,-7.540136,-139.025803
1.394084,0.419617,-0.213623,-0.064875,-0.020358,-6.563551,-7.519180,-138.882034
1.409665,0.389099,-0.137329,0.026677,-0.010778,-6.553372,-7.498223,-138.846878
1.425253,0.373840,-0.267029,0.034307,-0.007185,-6.576125,-7.540136,-138.906723
1.440862,0.312805,-0.267029,0.072454,0.146695,-6.537206,-7.546124,-139.097626
1.456449,0.366211,-0.167847,0.087712,-0.010778,-6.556366,-7.528760,-138.949249
1.472026,0.228882,-0.244141,0.110601,0.149090,-6.538404,-7.537741,-139.060898
1.487629,0.312805,-0.419617,0.026677,-0.006586,-6.595884,-7.533550,-138.796738
1.503222,0.274658,-0.297546,0.057195,0.136516,-6.534212,-7.536543,-139.074585
1.518800,0.312805,-0.289917,0.080083,-0.016166,-6.579119,-7.521574,-138.823822
1.534389,0.175476,-0.282288,-0.034358,-0.138312,-6.559360,-7.521574,-138.909210
1.549970,0.312805,-0.343323,0.026677,-0.011376,-6.559360,-7.546722,-139.003906
1.565555,0.389099,-0.282288,0.064824,-0.020358,-6.567143,-7.528161,-138.900391
1.581144,0.442505,-0.289917,0.034307,-0.028141,-6.549181,-7.521574,-138.953293
1.596724,0.366211,-0.144958,-0.019099,-0.007784,-6.593489,-7.525167,-138.775421
1.612314,0.343323,-0.152588,0.102971,-0.002994,-6.555169,-7.544327,-139.013031
1.627872,0.335693,-0.259399,0.041936,-0.031734,-6.567742,-7.511995,-138.836777
1.643461,0.328064,-0.244141,0.041936,-0.015568,-6.543792,-7.531155,-139.012756
1.658986,0.389099,-0.320435,-0.011470,-0.019160,-6.553971,-7.518581,-138.921234
1.674593,0.427246,-0.205994,0.011418,-0.022753,-6.552773,-7.546722,-139.032425
1.690178,0.259399,-0.282288,0.110601,-0.014969,-6.554570,-7.523371,-138.936722
1.705766,0.335693,-0.305176,0.080083,-0.011975,-6.565946,-7.529358,-138.910080
1.721410,0.282288,-0.190735,-0.080134,-0.010179,-6.561156,-7.528760,-138.928528
1.737028,0.328064,-0.175476,0.064824,-0.013173,-6.551576,-7.533550,-138.988037
1.752598,0.190735,-0.480652,0.072454,-0.025746,-6.570736,-7.519778,-138.853241
1.768170,0.320435,-0.366211,0.034307,-0.011975,-6.548582,-7.519778,-138.949097
1.783733,0.312805,-0.221252,-0.003840,-0.024549,-6.568341,-7.531754,-138.908752
1.799306,0.358582,-0.228882,-0.049617,0.005389,-6.561755,-7.526964,-138.919174
1.814877,0.244141,-0.350952,0.026677,-0.026944,-6.583909,-7.523371,-138.809937
1.830456,0.267029,-0.373840,-0.034358,-0.001796,-6.553372,-7.531155,-138.971237
1.846024,0.259399,-0.190735,0.049565,-0.007185,-6.571934,-7.529957,-138.886459
1.861589,0.305176,-0.236511,0.041936,0.009580,-6.538404,-7.537142,-139.058670
1.877151,0.328064,-0.396729,0.080083,-0.010778,-6.561156,-7.522173,-138.903702
1.892723,0.190735,-0.129700,-0.003840,-0.018561,-6.564749,-7.526964,-138.906219
1.908282,0.160217,-0.175476,-0.026729,-0.019160,-6.573131,-7.506007,-138.790848
1.923862,0.358582,-0.183105,0.003789,0.000000,-6.567143,-7.531155,-138.911682
1.939420,0.282288,-0.297546,-0.041987,-0.016765,-6.565347,-7.531754,-138.921692
1.954984,0.396729,-0.274658,0.072454,-0.004191,-6.556965,-7.549118,-139.023285
1.970560,0.473022,-0.320435,0.102971,-0.026345,-6.552773,-7.520976,-138.935455
1.986120,0.427246,-0.434875,0.049565,-0.014370,-6.550378,-7.527562,-138.970657
2.001715,0.442505,-0.305176,-0.041987,-0.015568,-6.570138,-7.554506,-138.986588
2.017278,0.381470,-0.251770,0.171636,-0.003593,-6.549181,-7.523371,-138.960068
2.032860,0.282288,-0.328064,0.034307,-0.033530,-6.565347,-7.522173,-138.885574
2.048461,0.450134,-0.297546,-0.011470,-0.014969,-6.544391,-7.534747,-139.023682
2.064050,0.373840,-0.312805,0.026677,-0.006586,-6.553971,-7.528760,-138.959625
2.079634,0.328064,-0.381470,0.041936,0.001198,-6.532416,-7.514390,-138.998886
2.095222,0.381470,-0.213623,-0.034358,-0.001198,-6.566545,-7.536543,-138.934555
2.110804,0.320435,-0.160217,0.041936,-0.026944,-6.541397,-7.529358,-139.016373
2.126399,0.350952,-0.160217,-0.011470,-0.015568,-6.550977,-7.540735,-139.017685
2.141976,0.488281,-0.373840,0.118230,-0.017963,-6.570736,-7.531754,-138.898407
2.157576,0.457764,-0.320435,-0.057246,-0.010179,-6.563551,-7.513791,-138.861694
2.173162,0.320435,-0.190735,0.102971,-0.023950,-6.550378,-7.532352,-138.988724
2.188737,0.221252,-0.190735,0.064824,0.002395,-6.565347,-7.538340,-138.946503
2.204331,0.297546,-0.259399,0.057195,-0.031135,-6.558761,-7.534149,-138.959198
2.219932,0.350952,-0.152588,0.118230,0.002994,-6.543193,-7.522772,-138.983749
2.235511,0.335693,-0.221252,0.080083,-0.040117,-6.572532,-7.541334,-138.926727
2.251091,0.389099,-0.259399,0.003789,-0.020956,-6.536008,-7.531754,-139.048752
2.266677,0.450134,-0.251770,-0.003840,-0.017364,-6.559360,-7.536543,-138.965637
2.282258,0.328064,-0.358582,-0.072505,-0.012574,-6.556965,-7.528161,-138.944412
2.297847,0.228882,-0.411987,-0.041987,-0.022753,-6.543193,-7.523371,-138.986008
2.313426,0.373840,-0.198364,0.011418,-0.010179,-6.558761,-7.544926,-138.999756
2.329022,0.328064,-0.427246,0.026677,-0.019759,-6.573730,-7.481458,-138.695221
2.344602,0.274658,-0.442505,0.026677,-0.014969,-6.546187,-7.525766,-138.982056
2.360178,0.389099,-0.183105,0.156377,-0.010179,-6.569539,-7.528760,-138.892303
2.375767,0.328064,-0.205994,0.110601,-0.152682,-6.559360,-7.550315,-139.017426
2.391358,0.404358,-0.213623,-0.026729,-0.030536,-6.553971,-7.502415,-138.860138
2.406951,0.366211,-0.228882,0.049565,-0.010778,-6.559360,-7.539537,-138.976898
2.422516,0.251770,-0.152588,0.026677,0.125739,-6.550378,-7.549716,-139.054031
2.438091,0.450134,-0.129700,-0.011470,-0.016166,-6.568940,-7.525766,-138.883591
2.453674,0.480652,-0.267029,0.072454,0.002994,-6.575526,-7.514390,-138.812195
2.469247,0.358582,-0.228882,-0.057246,-0.021555,-6.572532,-7.532352,-138.892914
2.484814,0.411987,-0.198364,0.080083,-0.012574,-6.543792,-7.532352,-139.017258
2.500401,0.389099,-0.236511,-0.049617,-0.011376,-6.568940,-7.522772,-138.872314
2.515974,0.259399,-0.312805,0.125859,-0.008981,-6.547385,-7.549118,-139.064758
2.531540,0.366211,-0.282288,0.110601,0.011376,-6.549181,-7.516785,-138.935196
2.547112,0.335693,-0.274658,-0.011470,-0.016765,-6.555169,-7.509001,-138.879868
2.562681,0.411987,-0.328064,0.003789,-0.002395,-6.577322,-7.525167,-138.845139
2.578249,0.244141,-0.251770,0.133489,-0.006586,-6.561156,-7.520377,-138.896927
2.593816,0.457764,-0.236511,-0.003840,-0.019160,-6.565347,-7.541334,-138.957764
2.609396,0.274658,-0.213623,0.026677,0.009580,-6.555169,-7.513192,-138.895691
2.624957,0.358582,-0.282288,-0.003840,-0.013771,-6.544391,-7.513192,-138.942398
2.640541,0.312805,-0.282288,0.064824,0.011376,-6.553372,-7.523970,-138.944168
2.656120,0.411987,-0.312805,-0.026729,-0.023351,-6.550378,-7.525766,-138.963898
2.671681,0.244141,-0.320435,0.026677,-0.022154,-6.570138,-7.554506,-138.986588
2.687250,0.480652,-0.267029,0.102971,0.005988,-6.558162,-7.550315,-139.022598
2.702815,0.503540,-0.427246,0.034307,-0.022753,-6.549181,-7.540735,-139.025452
2.718383,0.350952,-0.205994,0.026677,0.005988,-6.548582,-7.517384,-138.940063
2.733946,0.259399,-0.251770,0.011418,0.017963,-6.575526,-7.546722,-138.934082
2.749504,0.267029,-0.282288,-0.003840,-0.017963,-6.560557,-7.537741,-138.964951
2.765072,0.419617,-0.213623,0.041936,-0.006586,-6.553971,-7.542531,-139.011475
2.780633,0.396729,-0.228882,0.087712,-0.017963,-6.554570,-7.517982,-138.916382
2.796195,0.282288,-0.312805,0.057195,-0.016166,-6.543792,-7.531155,-139.012756
2.811774,0.183105,-0.167847,-0.019099,-0.039518,-6.549780,-7.508402,-138.900940
2.827342,-0.221252,-0.236511,-0.240352,0.000599,-6.556965,-7.510797,-138.878860
2.842907,-0.045776,-0.297546,-0.202205,-0.018561,-6.553372,-7.552710,-139.052322
2.858477,0.297546,-0.236511,-0.057246,0.014969,-6.555767,-7.525766,-138.940567
2.874036,0.396729,-0.350952,0.011418,-0.002395,-6.592890,-7.537142,-138.823151
2.889591,0.610352,-0.190735,0.148748,0.007185,-6.556965,-7.511396,-138.881134
2.905171,0.358582,-0.350952,0.148748,-0.039518,-6.550378,-7.511995,-138.911926
2.920749,-0.030518,-0.213623,0.164006,-0.015568,-6.544990,-7.510797,-138.930756
2.936306,-0.175476,-0.312805,0.019048,-0.027543,-6.565347,-7.510797,-138.842606
2.951862,-0.061035,-0.343323,0.102971,-0.022154,-6.551576,-7.416792,-138.544434
2.967444,0.228882,-0.274658,0.125859,-0.015568,-6.573131,-7.688028,-139.470139
2.983001,0.274658,-0.267029,0.041936,-0.028740,-6.533613,-7.525167,-139.034348
2.998567,0.205994,-0.297546,0.057195,0.001796,-6.546187,-7.532951,-139.009125
3.014169,-0.045776,-0.244141,0.164006,-0.031135,-6.550977,-7.524569,-138.956787
3.029750,-0.129700,-0.091553,0.202153,-0.001796,-6.557563,-7.538939,-138.982407
3.045349,0.213623,-0.183105,0.102971,0.152682,-6.561156,-7.552710,-139.018646
3.060937,0.534058,-0.183105,0.141118,-0.016765,-6.554570,-7.543130,-139.011139
3.076518,0.511169,-0.259399,0.064824,-0.019759,-6.504274,-7.514390,-139.121323
3.092112,0.198364,-0.335693,0.095342,-0.021555,-6.506670,-7.513791,-139.108627
3.107715,0.000000,-0.289917,0.049565,-0.007185,-6.516848,-7.558099,-139.230972
3.123305,-0.022888,-0.160217,0.080083,-0.022154,-6.569539,-7.574864,-139.065506
3.138883,0.755310,-0.335693,0.110601,0.143701,-6.550977,-7.601209,-139.244125
3.154486,1.274109,-0.213623,-0.003840,-0.013173,-6.539601,-7.546722,-139.089478
3.170080,1.449585,-0.198364,0.102971,-0.016765,-6.479725,-7.528760,-139.282639
3.185675,1.121521,-0.267029,0.087712,-0.028740,-6.497688,-7.520976,-139.174881
3.201269,0.602722,-0.297546,-0.186946,-0.020358,-6.537805,-7.542531,-139.081512
3.216869,0.648499,-0.366211,-0.247981,-0.019759,-6.585705,-7.567679,-138.968872
3.232459,1.472473,-0.343323,-0.225093,-0.141306,-6.597680,-7.586839,-138.989075
3.248046,2.136230,-0.267029,-0.217463,0.004191,-6.555767,-7.532352,-138.965393
3.263626,2.265930,-0.259399,0.011418,0.000000,-6.547385,-7.493433,-138.854675
3.279203,1.411438,-0.236511,0.110601,0.003593,-6.536607,-7.483254,-138.862854
3.294785,0.587463,-0.213623,0.072454,-0.041314,-6.607859,-7.493433,-138.593506
3.310373,0.511169,-0.228882,-0.026729,-0.019759,-6.639593,-7.526365,-138.581970
3.325950,0.885010,-0.335693,-0.217463,0.003593,-6.641389,-7.562290,-138.709595
3.341550,1.319885,-0.259399,-0.171687,-0.005389,-6.594687,-7.488044,-138.629776
3.357139,1.159668,-0.381470,0.186895,0.015568,-6.558761,-7.500618,-138.832596
3.372735,0.549316,-0.183105,0.316594,0.002395,-6.559958,-7.475471,-138.732040
3.388318,0.038147,-0.106812,0.324224,-0.034129,-6.598279,-7.480261,-138.584747
3.403919,-0.312805,-0.305176,-0.003840,-0.034728,-6.627019,-7.506606,-138.561142
3.419504,-0.129700,-0.213623,-0.186946,-0.013771,-6.650969,-7.526365,-138.533310
3.435087,-0.068665,-0.267029,-0.148799,-0.000599,-6.596483,-7.504809,-138.685577
3.450673,-0.175476,-0.366211,0.125859,0.014969,-6.574328,-7.500618,-138.765274
3.466263,-0.389099,-0.175476,0.583623,0.025148,-6.550977,-7.489841,-138.825485
3.481856,-0.442505,-0.221252,0.469182,-0.041913,-6.576724,-7.544926,-138.922150
3.497445,-0.167847,-0.244141,0.400518,-0.034129,-6.574328,-7.537142,-138.903198
3.513025,-0.053406,-0.312805,-0.034358,-0.044907,-6.577322,-7.501217,-138.754608
3.528622,-0.076294,-0.228882,-0.118281,-0.018561,-6.534811,-7.509001,-138.968140
3.544202,-0.320435,-0.350952,0.087712,0.045505,-6.525231,-7.537142,-139.115845
3.559796,-0.205994,-0.175476,0.308965,-0.043110,-6.561156,-7.594024,-139.173340
3.575374,0.434875,-0.343323,0.141118,-0.015568,-6.501280,-7.579654,-139.379395
3.590952,1.052856,-0.305176,-0.362422,-0.086819,-6.510262,-7.544926,-139.210190
3.606535,1.106262,-0.099182,-0.621821,-0.058678,-6.509663,-7.511995,-139.088806
3.622110,1.052856,-0.450134,-0.942256,0.035327,-6.530021,-7.519778,-139.029617
3.637718,1.121521,-0.160217,-0.721003,0.058079,-6.572532,-7.532951,-138.895157
3.653320,1.228333,-0.175476,-0.080134,0.052690,-6.640192,-7.566481,-138.730453
3.668912,1.411438,-0.251770,0.057195,0.007784,-6.616840,-7.467687,-138.457031
3.684492,1.350403,-0.343323,0.286077,-0.041913,-6.617439,-7.467088,-138.452179
3.700085,0.999451,-0.343323,0.156377,-0.026345,-6.590495,-7.485650,-138.638763
3.715665,0.541687,-0.259399,-0.087764,-0.019160,-6.567143,-7.457508,-138.632599
3.731255,0.053406,-0.228882,-0.080134,0.000000,-6.583310,-7.525167,-138.819305
3.746886,0.068665,-0.244141,0.095342,0.044308,-6.604266,-7.501816,-138.640732
3.762476,0.495911,-0.228882,0.003789,-0.013173,-6.636000,-7.551512,-138.692154
3.778056,0.747681,-0.289917,0.133489,-0.020358,-6.612649,-7.542531,-138.758469
3.793631,0.885010,-0.320435,-0.072505,-0.002395,-6.570736,-7.501816,-138.785339
3.809224,0.656128,-0.297546,-0.072505,-0.032932,-6.512058,-7.495828,-139.017273
3.824804,0.335693,-0.244141,0.019048,0.000000,-6.546187,-7.489242,-138.843994
3.840402,0.259399,-0.114441,0.133489,-0.004790,-6.556965,-7.568277,-139.095169
3.855973,0.823975,-0.350952,0.156377,0.003593,-6.578520,-7.542531,-138.905396
3.871561,1.182556,-0.198364,0.080083,0.000599,-6.585705,-7.561691,-138.946411
3.887163,1.548767,-0.221252,-0.125911,-0.017963,-6.535409,-7.498223,-138.924774
3.902744,1.441956,-0.389099,-0.232722,-0.060474,-6.555169,-7.505408,-138.866272
3.918323,1.220703,-0.289917,-0.171687,-0.000599,-6.549780,-7.495828,-138.853363
3.933904,1.213074,-0.144958,-0.064875,0.003593,-6.558761,-7.517384,-138.895981
3.949497,1.495361,-0.091553,0.133489,0.029938,-6.518644,-7.431761,-138.744919
3.965089,2.479553,-0.129700,0.102971,0.014969,-6.539601,-7.573068,-139.188278
3.980675,3.288269,-0.152588,0.331853,-0.040715,-6.517447,-7.545525,-139.181198
3.996258,4.249573,-0.137329,0.232671,-0.055684,-6.471343,-7.419786,-138.905930
4.011898,4.440308,-0.175476,0.293706,-0.044907,-6.473139,-7.404818,-138.840729
4.027503,4.806519,-0.144958,0.095342,-0.040117,-6.516848,-7.531754,-139.132019
4.043124,5.210876,0.000000,-0.247981,-0.001796,-6.540798,-7.534149,-139.037003
4.058711,6.057739,-0.122070,-0.392939,0.014370,-6.599476,-7.526964,-138.756424
4.074338,6.973267,-0.205994,-0.278499,0.025746,-6.603069,-7.498822,-138.634552
4.089934,9.750366,-0.259399,-0.011470,0.049697,-6.618637,-7.438947,-138.339630
4.105519,8.552551,-0.251770,0.225042,-0.026345,-6.616840,-7.397633,-138.188843
4.121120,9.185791,0.297546,0.370000,0.045505,-6.486910,-7.649708,-139.702240
4.136718,8.850098,0.076294,0.278447,0.122745,-6.603069,-7.412601,-138.305679
4.152315,9.117126,-0.106812,-0.019099,0.014969,-6.694678,-7.314405,-137.532974
4.167904,10.070801,-0.152588,-0.041987,-0.032333,-6.714437,-7.265307,-137.256577
4.183483,10.993958,-0.183105,0.057195,-0.003593,-6.749165,-7.550914,-138.208984
4.199111,11.665344,-0.297546,0.049565,0.146695,-6.777307,-7.325183,-137.224792
4.214716,12.397766,-0.274658,-0.164058,-0.146096,-6.741381,-7.265906,-137.144531
4.230312,12.557983,-0.404358,-0.087764,-0.047900,-6.761739,-7.101848,-136.405319
4.245879,12.901306,-0.152588,0.156377,-0.054487,-6.800658,-7.249740,-136.830688
4.261478,13.427734,-0.251770,0.080083,0.029938,-6.828201,-7.248542,-136.710388
4.277072,14.068604,-0.297546,0.118230,0.142504,-6.932384,-7.223395,-136.177704
4.292667,15.121460,-0.205994,0.759099,0.024549,-7.016210,-7.186272,-135.686035
4.308269,16.181946,-0.259399,0.919316,0.094603,-6.993457,-7.067719,-135.302612
4.323850,16.441345,-0.480652,0.865911,0.053888,-7.017407,-7.058138,-135.165802
4.339442,16.380310,-0.511169,1.079534,0.013771,-7.064709,-6.989282,-134.692505
4.355038,16.632080,-0.297546,1.049016,-0.029938,-7.068900,-7.029398,-134.839462
4.370637,16.822815,-0.450134,1.216863,-0.088616,-7.157516,-7.003053,-134.375046
4.386230,17.593384,-0.564575,1.224492,0.081431,-7.138356,-6.985090,-134.378265
4.401819,18.440247,-0.450134,1.232122,0.083227,-7.256909,-6.988683,-133.921326
4.417415,18.989563,-0.244141,1.323674,-0.299377,-7.432943,-6.818636,-132.531830
4.433017,20.751953,-0.320435,1.659368,-0.199984,-7.279063,-6.780316,-132.968323
4.448628,20.034790,0.190735,0.469182,0.047900,-7.356901,-6.753372,-132.550812
4.464245,19.371033,-0.061035,-0.789668,-0.025746,-7.253317,-6.586319,-132.240784
4.479861,18.600464,-0.915527,-0.904109,-0.086819,-7.552694,-6.552191,-130.942627
4.495467,18.623352,-0.366211,0.110601,0.057480,-7.542515,-6.618652,-131.267349
4.511053,19.287109,0.129700,0.797246,-0.036524,-7.591613,-6.435433,-130.288040
4.526640,18.943787,-0.450134,0.476812,-0.059277,-7.640112,-6.550394,-130.608765
4.542235,18.798828,-0.495911,0.240300,-0.005988,-7.713161,-6.526444,-130.236023
4.557849,18.753052,-0.259399,0.148748,-0.172441,-7.854466,-6.365379,-129.021835
4.573426,19.096375,-0.358582,0.102971,0.052690,-7.804171,-6.321670,-129.008759
4.589004,18.417358,-0.381470,-0.141169,0.123942,-7.767647,-6.312090,-129.097763
4.604600,17.448425,-0.427246,0.057195,-0.076042,-7.755073,-6.247424,-128.854630
4.620200,16.571045,-0.328064,0.797246,-0.022154,-7.805368,-6.268980,-128.770126
4.635803,16.059875,0.160217,1.171086,0.015568,-7.976014,-6.295325,-128.283401
4.651400,16.441345,-0.152588,0.804875,-0.112566,-7.937694,-6.158809,-127.807678
4.667007,16.784668,-0.404358,0.476812,-0.077239,-7.979008,-6.135457,-127.558479
4.682611,16.761780,-0.114441,0.156377,-0.050295,-7.893385,-6.029478,-127.374924
4.698215,16.197205,-0.221252,0.080083,-0.036524,-7.964039,-5.977984,-126.892700
4.713796,15.449524,-0.526428,0.064824,0.023950,-7.980804,-5.991157,-126.895409
4.729395,14.724731,-0.526428,-0.370051,-0.041314,-8.022717,-5.991756,-126.754173
4.745003,14.595032,-0.534058,-0.202205,-0.070653,-8.128696,-5.957627,-126.238182
4.760622,14.984131,-0.526428,-0.034358,0.000599,-8.156837,-5.936072,-126.044952
